,Financial Year,Quarter Ending,Quarter,County,City,County_City,key,GDP
2,2012,03/31/2012,3,3,14,3_14,331201214,6515706.0
3,2012,06/30/2012,4,3,14,3_14,630201214,3509130.0
4,2013,09/30/2012,1,3,14,3_14,930201214,4498313.0
5,2013,12/31/2012,2,3,14,3_14,1231201214,5692573.0
6,2013,03/31/2013,3,3,14,3_14,331201314,5354070.0
7,2013,06/30/2013,4,3,14,3_14,630201314,3301613.0
8,2014,09/30/2013,1,3,14,3_14,930201314,4543324.0
9,2014,12/31/2013,2,3,14,3_14,1231201314,5633641.0
10,2014,03/31/2014,3,3,14,3_14,331201414,5111074.0
11,2014,06/30/2014,4,3,14,3_14,630201414,3647976.0
12,2015,09/30/2014,1,3,14,3_14,930201414,4499731.0
13,2015,12/31/2014,2,3,14,3_14,1231201414,6205872.0
14,2015,03/31/2015,3,3,14,3_14,331201514,4073747.0
15,2015,06/30/2015,4,3,14,3_14,630201514,3188575.0
16,2016,09/30/2015,1,3,14,3_14,930201514,3934069.0
17,2016,12/31/2015,2,3,14,3_14,1231201514,4735445.0
18,2016,03/31/2016,3,3,14,3_14,331201614,3882063.0
19,2016,06/30/2016,4,3,14,3_14,630201614,2759174.0
20,2016,09/30/2016,1,3,14,3_14,930201614,3710206.0
21,2016,12/31/2016,2,3,14,3_14,1231201614,4857941.0
22,2017,03/31/2017,3,3,14,3_14,331201714,4118030.0
23,2017,06/30/2017,4,3,14,3_14,630201714,2949926.0
24,2018,09/30/2017,1,3,14,3_14,930201714,3765147.0
25,2018,12/31/2017,2,3,14,3_14,1231201714,5068146.0
26,2018,03/31/2018,3,3,14,3_14,331201814,4016243.0
27,2018,06/30/2018,4,3,14,3_14,630201814,2712912.0
28,2019,09/30/2018,1,3,14,3_14,930201814,3846629.0
29,2019,12/31/2018,2,3,14,3_14,1231201814,4527957.0
30,2019,03/31/2019,3,3,14,3_14,331201914,4040040.0
31,2019,06/30/2019,4,3,14,3_14,630201914,2706695.0
32,2020,09/30/2019,1,3,14,3_14,930201914,3335421.0
33,2020,12/31/2019,2,3,14,3_14,1231201914,4229748.0
34,2020,03/31/2020,3,3,14,3_14,331202014,3874248.0
35,2020,06/30/2020,4,3,14,3_14,630202014,2672600.0
36,2021,09/30/2020,1,3,14,3_14,930202014,3690077.0
37,2021,12/31/2020,2,3,14,3_14,1231202014,4329982.0
38,2021,03/31/2021,3,3,14,3_14,331202114,3573856.0
39,2021,06/30/2021,4,3,14,3_14,630202114,2357293.0
40,2022,09/30/2021,1,3,14,3_14,930202114,3230154.0
41,2022,12/31/2021,2,3,14,3_14,1231202114,4169589.0
42,2022,03/31/2022,3,3,14,3_14,331202214,3186792.0
43,2022,06/30/2022,4,3,14,3_14,630202214,2225112.0
0,2012,09/30/2011,1,3,15,3_15,930201115,672175.4
1,2012,12/31/2011,2,3,15,3_15,1231201115,480819.0
2,2012,03/31/2012,3,3,15,3_15,331201215,465019.0
3,2012,06/30/2012,4,3,15,3_15,630201215,304408.0
4,2013,09/30/2012,1,3,15,3_15,930201215,456548.0
5,2013,12/31/2012,2,3,15,3_15,1231201215,290717.0
6,2013,03/31/2013,3,3,15,3_15,331201315,252127.0
7,2013,06/30/2013,4,3,15,3_15,630201315,237694.0
8,2014,09/30/2013,1,3,15,3_15,930201315,362914.0
9,2014,12/31/2013,2,3,15,3_15,1231201315,339964.0
10,2014,03/31/2014,3,3,15,3_15,331201415,486302.0
11,2014,06/30/2014,4,3,15,3_15,630201415,394235.0
12,2015,09/30/2014,1,3,15,3_15,930201415,507140.0
13,2015,12/31/2014,2,3,15,3_15,1231201415,546351.0
14,2015,03/31/2015,3,3,15,3_15,331201515,406063.0
15,2015,06/30/2015,4,3,15,3_15,630201515,427927.0
16,2016,09/30/2015,1,3,15,3_15,930201515,584149.0
17,2016,12/31/2015,2,3,15,3_15,1231201515,534588.0
18,2016,03/31/2016,3,3,15,3_15,331201615,522750.0
19,2016,06/30/2016,4,3,15,3_15,630201615,559029.0
20,2016,09/30/2016,1,3,15,3_15,930201615,620804.0
21,2016,12/31/2016,2,3,15,3_15,1231201615,545225.0
22,2017,03/31/2017,3,3,15,3_15,331201715,527010.0
23,2017,06/30/2017,4,3,15,3_15,630201715,653313.0
24,2018,09/30/2017,1,3,15,3_15,930201715,634026.0
25,2018,12/31/2017,2,3,15,3_15,1231201715,537835.0
26,2018,03/31/2018,3,3,15,3_15,331201815,481327.0
27,2018,06/30/2018,4,3,15,3_15,630201815,389786.0
28,2019,09/30/2018,1,3,15,3_15,930201815,716689.0
29,2019,12/31/2018,2,3,15,3_15,1231201815,455768.0
30,2019,03/31/2019,3,3,15,3_15,331201915,468336.0
31,2019,06/30/2019,4,3,15,3_15,630201915,424854.0
32,2020,09/30/2019,1,3,15,3_15,930201915,517310.0
33,2020,12/31/2019,2,3,15,3_15,1231201915,575753.0
34,2020,03/31/2020,3,3,15,3_15,331202015,546634.0
35,2020,06/30/2020,4,3,15,3_15,630202015,492808.0
36,2021,09/30/2020,1,3,15,3_15,930202015,623935.0
37,2021,12/31/2020,2,3,15,3_15,1231202015,599910.0
38,2021,03/31/2021,3,3,15,3_15,331202115,444716.0
39,2021,06/30/2021,4,3,15,3_15,630202115,442988.0
40,2022,09/30/2021,1,3,15,3_15,930202115,538655.0
41,2022,12/31/2021,2,3,15,3_15,1231202115,503850.0
42,2022,03/31/2022,3,3,15,3_15,331202215,501269.0
43,2022,06/30/2022,4,3,15,3_15,630202215,468808.0
0,2012,09/30/2011,1,3,7,3_7,93020117,429017.92
1,2012,12/31/2011,2,3,7,3_7,123120117,402915.0
2,2012,03/31/2012,3,3,7,3_7,33120127,318847.0
3,2012,06/30/2012,4,3,7,3_7,63020127,124750.0
4,2013,09/30/2012,1,3,7,3_7,93020127,253859.0
5,2013,12/31/2012,2,3,7,3_7,123120127,245416.0
6,2013,03/31/2013,3,3,7,3_7,33120137,251842.0
7,2013,06/30/2013,4,3,7,3_7,63020137,134069.0
8,2014,09/30/2013,1,3,7,3_7,93020137,315453.0
9,2014,12/31/2013,2,3,7,3_7,123120137,278969.0
10,2014,03/31/2014,3,3,7,3_7,33120147,2189027.0
11,2014,06/30/2014,4,3,7,3_7,63020147,1687773.0
12,2015,09/30/2014,1,3,7,3_7,93020147,2443746.0
13,2015,12/31/2014,2,3,7,3_7,123120147,2654121.0
14,2015,03/31/2015,3,3,7,3_7,33120157,3295748.0
15,2015,06/30/2015,4,3,7,3_7,63020157,1252687.0
16,2016,09/30/2015,1,3,7,3_7,93020157,1833388.0
17,2016,12/31/2015,2,3,7,3_7,123120157,2157601.0
18,2016,03/31/2016,3,3,7,3_7,33120167,1917816.0
19,2016,06/30/2016,4,3,7,3_7,63020167,3404941.0
20,2016,09/30/2016,1,3,7,3_7,93020167,593352.0
21,2016,12/31/2016,2,3,7,3_7,123120167,816756.0
22,2017,03/31/2017,3,3,7,3_7,33120177,680838.0
23,2017,06/30/2017,4,3,7,3_7,63020177,497578.0
24,2018,09/30/2017,1,3,7,3_7,93020177,583571.0
25,2018,12/31/2017,2,3,7,3_7,123120177,674536.0
26,2018,03/31/2018,3,3,7,3_7,33120187,586942.0
27,2018,06/30/2018,4,3,7,3_7,63020187,356139.0
28,2019,09/30/2018,1,3,7,3_7,93020187,439971.0
29,2019,12/31/2018,2,3,7,3_7,123120187,560324.0
30,2019,03/31/2019,3,3,7,3_7,33120197,617623.0
31,2019,06/30/2019,4,3,7,3_7,63020197,374056.0
32,2020,09/30/2019,1,3,7,3_7,93020197,423278.0
33,2020,12/31/2019,2,3,7,3_7,123120197,568220.0
34,2020,03/31/2020,3,3,7,3_7,33120207,528371.0
35,2020,06/30/2020,4,3,7,3_7,63020207,321350.0
36,2021,09/30/2020,1,3,7,3_7,93020207,444692.0
37,2021,12/31/2020,2,3,7,3_7,123120207,748799.0
38,2021,03/31/2021,3,3,7,3_7,33120217,532335.0
39,2021,06/30/2021,4,3,7,3_7,63020217,295449.0
40,2022,09/30/2021,1,3,7,3_7,93020217,435282.0
41,2022,12/31/2021,2,3,7,3_7,123120217,653022.0
42,2022,03/31/2022,3,3,7,3_7,33120227,475938.0
43,2022,06/30/2022,4,3,7,3_7,63020227,266053.0
0,2012,09/30/2011,1,3,16,3_16,930201116,4945524.98
1,2012,12/31/2011,2,3,16,3_16,1231201116,4852473.0
2,2012,03/31/2012,3,3,16,3_16,331201216,4593687.0
3,2012,06/30/2012,4,3,16,3_16,630201216,3991021.0
4,2013,09/30/2012,1,3,16,3_16,930201216,5600586.0
5,2013,12/31/2012,2,3,16,3_16,1231201216,5586896.0
6,2013,03/31/2013,3,3,16,3_16,331201316,4832165.0
7,2013,06/30/2013,4,3,16,3_16,630201316,3872302.0
8,2014,09/30/2013,1,3,16,3_16,930201316,5428351.0
9,2014,12/31/2013,2,3,16,3_16,1231201316,4638686.0
10,2014,03/31/2014,3,3,16,3_16,331201416,4134860.0
11,2014,06/30/2014,4,3,16,3_16,630201416,3704192.0
12,2015,09/30/2014,1,3,16,3_16,930201416,4318059.0
13,2015,12/31/2014,2,3,16,3_16,1231201416,4481749.0
14,2015,03/31/2015,3,3,16,3_16,331201516,4633706.0
15,2015,06/30/2015,4,3,16,3_16,630201516,3179011.0
16,2016,09/30/2015,1,3,16,3_16,930201516,3624736.0
17,2016,12/31/2015,2,3,16,3_16,1231201516,4191243.0
18,2016,03/31/2016,3,3,16,3_16,331201616,3583591.0
19,2016,06/30/2016,4,3,16,3_16,630201616,2882446.0
20,2016,09/30/2016,1,3,16,3_16,930201616,3721081.0
21,2016,12/31/2016,2,3,16,3_16,1231201616,5970621.0
22,2017,03/31/2017,3,3,16,3_16,331201716,4818142.0
23,2017,06/30/2017,4,3,16,3_16,630201716,3930950.0
24,2018,09/30/2017,1,3,16,3_16,930201716,6092920.0
25,2018,12/31/2017,2,3,16,3_16,1231201716,5013313.0
26,2018,03/31/2018,3,3,16,3_16,331201816,4992252.0
27,2018,06/30/2018,4,3,16,3_16,630201816,4874177.0
28,2019,09/30/2018,1,3,16,3_16,930201816,5768785.0
29,2019,12/31/2018,2,3,16,3_16,1231201816,3094805.0
30,2019,03/31/2019,3,3,16,3_16,331201916,5161271.0
31,2019,06/30/2019,4,3,16,3_16,630201916,3915930.0
32,2020,09/30/2019,1,3,16,3_16,930201916,3655256.0
33,2020,12/31/2019,2,3,16,3_16,1231201916,3538873.0
34,2020,03/31/2020,3,3,16,3_16,331202016,3703407.0
35,2020,06/30/2020,4,3,16,3_16,630202016,3397741.0
36,2021,09/30/2020,1,3,16,3_16,930202016,3717840.0
37,2021,12/31/2020,2,3,16,3_16,1231202016,3617665.0
38,2021,03/31/2021,3,3,16,3_16,331202116,4280547.0
39,2021,06/30/2021,4,3,16,3_16,630202116,3549523.0
40,2022,09/30/2021,1,3,16,3_16,930202116,4322384.0
41,2022,12/31/2021,2,3,16,3_16,1231202116,5630387.0
42,2022,03/31/2022,3,3,16,3_16,331202216,5232953.0
43,2022,06/30/2022,4,3,16,3_16,630202216,3746360.0
0,2012,09/30/2011,1,3,17,3_17,930201117,105201.11
1,2012,12/31/2011,2,3,17,3_17,1231201117,220746.0
2,2012,03/31/2012,3,3,17,3_17,331201217,78659.0
3,2012,06/30/2012,4,3,17,3_17,630201217,5867.0
4,2013,09/30/2012,1,3,17,3_17,930201217,116225.0
5,2013,12/31/2012,2,3,17,3_17,1231201217,99474.0
6,2013,03/31/2013,3,3,17,3_17,331201317,133752.0
7,2013,06/30/2013,4,3,17,3_17,630201317,86138.0
8,2014,09/30/2013,1,3,17,3_17,930201317,93043.0
9,2014,12/31/2013,2,3,17,3_17,1231201317,86784.0
10,2014,03/31/2014,3,3,17,3_17,331201417,103921.0
11,2014,06/30/2014,4,3,17,3_17,630201417,57205.0
12,2015,09/30/2014,1,3,17,3_17,930201417,134571.0
13,2015,12/31/2014,2,3,17,3_17,1231201417,89024.0
14,2015,03/31/2015,3,3,17,3_17,331201517,31696.0
15,2015,06/30/2015,4,3,17,3_17,630201517,83770.0
16,2016,09/30/2015,1,3,17,3_17,930201517,30991.0
17,2016,12/31/2015,2,3,17,3_17,1231201517,84853.0
18,2016,06/30/2016,4,3,17,3_17,630201617,76993.0
19,2016,09/30/2016,1,3,17,3_17,930201617,166580.0
20,2016,12/31/2016,2,3,17,3_17,1231201617,221702.0
21,2017,03/31/2017,3,3,17,3_17,331201717,171145.0
22,2017,06/30/2017,4,3,17,3_17,630201717,205722.0
23,2018,09/30/2017,1,3,17,3_17,930201717,206000.0
24,2018,12/31/2017,2,3,17,3_17,1231201717,238621.0
25,2019,12/31/2018,2,3,17,3_17,1231201817,204473.0
26,2019,03/31/2019,3,3,17,3_17,331201917,204865.0
27,2020,12/31/2019,2,3,17,3_17,1231201917,185889.0
28,2021,12/31/2020,2,3,17,3_17,1231202017,180878.0
29,2022,12/31/2021,2,3,17,3_17,1231202117,112935.0
0,2012,09/30/2011,1,3,18,3_18,930201118,23232135.69
1,2012,12/31/2011,2,3,18,3_18,1231201118,22730785.0
2,2012,03/31/2012,3,3,18,3_18,331201218,24427788.0
3,2012,06/30/2012,4,3,18,3_18,630201218,16397822.0
4,2013,09/30/2012,1,3,18,3_18,930201218,23092329.0
5,2013,12/31/2012,2,3,18,3_18,1231201218,19969724.0
6,2013,03/31/2013,3,3,18,3_18,331201318,18178701.0
7,2013,06/30/2013,4,3,18,3_18,630201318,16010847.0
8,2014,09/30/2013,1,3,18,3_18,930201318,18862063.0
9,2014,12/31/2013,2,3,18,3_18,1231201318,18984099.0
10,2014,03/31/2014,3,3,18,3_18,331201418,20384262.0
11,2014,06/30/2014,4,3,18,3_18,630201418,15892483.0
12,2015,09/30/2014,1,3,18,3_18,930201418,18353338.0
13,2015,12/31/2014,2,3,18,3_18,1231201418,18802314.0
14,2015,03/31/2015,3,3,18,3_18,331201518,17160369.0
15,2015,06/30/2015,4,3,18,3_18,630201518,12755487.0
16,2016,09/30/2015,1,3,18,3_18,930201518,17215735.0
17,2016,12/31/2015,2,3,18,3_18,1231201518,16783665.0
18,2016,03/31/2016,3,3,18,3_18,331201618,6846.0
19,2016,06/30/2016,4,3,18,3_18,630201618,17584197.0
20,2016,09/30/2016,1,3,18,3_18,930201618,13110829.0
21,2016,12/31/2016,2,3,18,3_18,1231201618,17517241.0
22,2017,03/31/2017,3,3,18,3_18,331201718,17459579.0
23,2017,06/30/2017,4,3,18,3_18,630201718,17692723.0
24,2018,09/30/2017,1,3,18,3_18,930201718,13526373.0
25,2018,12/31/2017,2,3,18,3_18,1231201718,17818110.0
26,2018,03/31/2018,3,3,18,3_18,331201818,17573844.0
27,2018,06/30/2018,4,3,18,3_18,630201818,17686352.0
28,2019,09/30/2018,1,3,18,3_18,930201818,13091995.0
29,2019,12/31/2018,2,3,18,3_18,1231201818,17078935.0
30,2019,03/31/2019,3,3,18,3_18,331201918,16755073.0
31,2019,06/30/2019,4,3,18,3_18,630201918,17506916.0
32,2020,09/30/2019,1,3,18,3_18,930201918,13575799.0
33,2020,09/30/2019,1,3,18,3_18,930201918,17449243.0
34,2020,12/31/2019,2,3,18,3_18,1231201918,17621873.0
35,2020,03/31/2020,3,3,18,3_18,331202018,17297541.0
36,2020,06/30/2020,4,3,18,3_18,630202018,13492621.0
37,2021,09/30/2020,1,3,18,3_18,930202018,17341378.0
38,2021,12/31/2020,2,3,18,3_18,1231202018,16745104.0
39,2021,03/31/2021,3,3,18,3_18,331202118,17342315.0
40,2021,06/30/2021,4,3,18,3_18,630202118,12042974.0
41,2022,09/30/2021,1,3,18,3_18,930202118,17128732.0
42,2022,12/31/2021,2,3,18,3_18,1231202118,16667770.0
43,2022,03/31/2022,3,3,18,3_18,331202218,15181276.0
44,2022,06/30/2022,4,3,18,3_18,630202218,12760913.0
0,2012,09/30/2011,1,4,19,4_19,930201119,33362104.24
1,2012,12/31/2011,2,4,19,4_19,1231201119,34060316.0
2,2012,03/31/2012,3,4,19,4_19,331201219,35446896.0
3,2012,06/30/2012,4,4,19,4_19,630201219,25144123.0
4,2013,09/30/2012,1,4,19,4_19,930201219,31918233.0
5,2013,12/31/2012,2,4,19,4_19,1231201219,40098031.0
6,2013,03/31/2013,3,4,19,4_19,331201319,30864258.0
7,2013,06/30/2013,4,4,19,4_19,630201319,24737470.0
8,2014,09/30/2013,1,4,19,4_19,930201319,31304336.0
9,2014,12/31/2013,2,4,19,4_19,1231201319,30641633.0
10,2014,03/31/2014,3,4,19,4_19,331201419,33086941.0
11,2014,06/30/2014,4,4,19,4_19,630201419,25027763.0
12,2015,09/30/2014,1,4,19,4_19,930201419,29124459.0
13,2015,12/31/2014,2,4,19,4_19,1231201419,29291649.0
14,2015,03/31/2015,3,4,19,4_19,331201519,30885572.0
15,2015,06/30/2015,4,4,19,4_19,630201519,22351526.0
16,2016,09/30/2015,1,4,19,4_19,930201519,27501871.0
17,2016,12/31/2015,2,4,19,4_19,1231201519,27580119.0
18,2016,03/31/2016,3,4,19,4_19,331201619,27817113.0
19,2016,06/30/2016,4,4,19,4_19,630201619,27616818.0
20,2016,09/30/2016,1,4,19,4_19,930201619,35435293.0
21,2016,12/31/2016,2,4,19,4_19,1231201619,33097486.0
22,2017,03/31/2017,3,4,19,4_19,331201719,32972872.0
23,2017,06/30/2017,4,4,19,4_19,630201719,26937247.0
24,2018,09/30/2017,1,4,19,4_19,930201719,25959271.0
25,2018,12/31/2017,2,4,19,4_19,1231201719,25165808.0
26,2018,03/31/2018,3,4,19,4_19,331201819,26286327.0
27,2018,06/30/2018,4,4,19,4_19,630201819,21114377.0
28,2019,09/30/2018,1,4,19,4_19,930201819,25622576.0
29,2019,12/31/2018,2,4,19,4_19,1231201819,25249767.0
30,2019,03/31/2019,3,4,19,4_19,331201919,26006431.0
31,2019,06/30/2019,4,4,19,4_19,630201919,20736193.0
32,2020,09/30/2019,1,4,19,4_19,930201919,25091051.0
33,2020,12/31/2019,2,4,19,4_19,1231201919,24654083.0
34,2020,03/31/2020,3,4,19,4_19,331202019,25971632.0
35,2020,06/30/2020,4,4,19,4_19,630202019,20410701.0
36,2021,09/30/2020,1,4,19,4_19,930202019,24547838.0
37,2021,12/31/2020,2,4,19,4_19,1231202019,23630362.0
38,2021,03/31/2021,3,4,19,4_19,331202119,24053834.0
39,2021,06/30/2021,4,4,19,4_19,630202119,19024592.0
40,2022,09/30/2021,1,4,19,4_19,930202119,22677169.0
41,2022,12/31/2021,2,4,19,4_19,1231202119,22937667.0
42,2022,03/31/2022,3,4,19,4_19,331202219,22531726.0
43,2022,06/30/2022,4,4,19,4_19,630202219,18243414.0
0,2012,09/30/2011,1,4,20,4_20,930201120,693873.62
1,2012,12/31/2011,2,4,20,4_20,1231201120,546256.0
2,2012,03/31/2012,3,4,20,4_20,331201220,568060.0
3,2012,06/30/2012,4,4,20,4_20,630201220,294009.0
4,2013,09/30/2012,1,4,20,4_20,930201220,812815.0
5,2013,12/31/2012,2,4,20,4_20,1231201220,801703.0
6,2013,03/31/2013,3,4,20,4_20,331201320,220749.0
7,2013,06/30/2013,4,4,20,4_20,630201320,355388.0
8,2014,09/30/2013,1,4,20,4_20,930201320,515710.0
9,2014,12/31/2013,2,4,20,4_20,1231201320,533845.0
10,2014,03/31/2014,3,4,20,4_20,331201420,785066.0
11,2014,06/30/2014,4,4,20,4_20,630201420,361429.0
12,2015,09/30/2014,1,4,20,4_20,930201420,476796.0
13,2015,12/31/2014,2,4,20,4_20,1231201420,353791.0
14,2015,03/31/2015,3,4,20,4_20,331201520,505958.0
15,2015,06/30/2015,4,4,20,4_20,630201520,261697.0
16,2016,09/30/2015,1,4,20,4_20,930201520,282949.0
17,2016,12/31/2015,2,4,20,4_20,1231201520,276273.0
18,2016,03/31/2016,3,4,20,4_20,331201620,259779.0
19,2016,06/30/2016,4,4,20,4_20,630201620,201087.0
20,2016,09/30/2016,1,4,20,4_20,930201620,191299.0
21,2016,12/31/2016,2,4,20,4_20,1231201620,229691.0
22,2017,03/31/2017,3,4,20,4_20,331201720,209368.0
23,2017,06/30/2017,4,4,20,4_20,630201720,158838.0
24,2018,09/30/2017,1,4,20,4_20,930201720,201806.0
25,2018,12/31/2017,2,4,20,4_20,1231201720,182248.0
26,2018,03/31/2018,3,4,20,4_20,331201820,151216.0
27,2018,06/30/2018,4,4,20,4_20,630201820,147984.0
28,2019,09/30/2018,1,4,20,4_20,930201820,163332.0
29,2019,12/31/2018,2,4,20,4_20,1231201820,194117.0
30,2019,03/31/2019,3,4,20,4_20,331201920,141706.0
31,2019,06/30/2019,4,4,20,4_20,630201920,161622.0
32,2020,09/30/2019,1,4,20,4_20,930201920,155945.0
33,2020,12/31/2019,2,4,20,4_20,1231201920,211606.0
34,2020,03/31/2020,3,4,20,4_20,331202020,242004.0
35,2020,06/30/2020,4,4,20,4_20,630202020,245159.0
36,2021,09/30/2020,1,4,20,4_20,930202020,277894.0
37,2021,12/31/2020,2,4,20,4_20,1231202020,219534.0
38,2021,03/31/2021,3,4,20,4_20,331202120,186145.0
39,2021,06/30/2021,4,4,20,4_20,630202120,183748.0
40,2022,09/30/2021,1,4,20,4_20,930202120,172682.0
41,2022,12/31/2021,2,4,20,4_20,1231202120,158204.0
42,2022,03/31/2022,3,4,20,4_20,331202220,156322.0
43,2022,06/30/2022,4,4,20,4_20,630202220,147241.0
0,2012,09/30/2011,1,4,22,4_22,930201122,1836286.75
1,2012,12/31/2011,2,4,22,4_22,1231201122,2234641.0
2,2012,03/31/2012,3,4,22,4_22,331201222,2454144.0
3,2012,06/30/2012,4,4,22,4_22,630201222,1661558.0
4,2013,09/30/2012,1,4,22,4_22,930201222,1886135.0
5,2013,12/31/2012,2,4,22,4_22,1231201222,4670956.0
6,2013,03/31/2013,3,4,22,4_22,331201322,4223647.0
7,2013,06/30/2013,4,4,22,4_22,630201322,1704441.0
8,2014,09/30/2013,1,4,22,4_22,930201322,1692703.0
9,2014,12/31/2013,2,4,22,4_22,1231201322,4632515.0
10,2014,03/31/2014,3,4,22,4_22,331201422,2502951.0
11,2014,06/30/2014,4,4,22,4_22,630201422,1292435.0
12,2015,09/30/2014,1,4,22,4_22,930201422,1410041.0
13,2015,12/31/2014,2,4,22,4_22,1231201422,2246292.0
14,2015,03/31/2015,3,4,22,4_22,331201522,1677950.0
15,2015,06/30/2015,4,4,22,4_22,630201522,945418.0
16,2016,09/30/2015,1,4,22,4_22,930201522,1198315.0
17,2016,12/31/2015,2,4,22,4_22,1231201522,2228065.0
18,2016,03/31/2016,3,4,22,4_22,331201622,2054722.0
19,2016,06/30/2016,4,4,22,4_22,630201622,1080167.0
20,2016,09/30/2016,1,4,22,4_22,930201622,1821890.0
21,2016,12/31/2016,2,4,22,4_22,1231201622,3798198.0
22,2017,03/31/2017,3,4,22,4_22,331201722,3339156.0
23,2017,06/30/2017,4,4,22,4_22,630201722,1458879.0
24,2018,09/30/2017,1,4,22,4_22,930201722,1736868.0
25,2018,12/31/2017,2,4,22,4_22,1231201722,4011635.0
26,2018,03/31/2018,3,4,22,4_22,331201822,3183900.0
27,2018,06/30/2018,4,4,22,4_22,630201822,1531927.0
28,2019,09/30/2018,1,4,22,4_22,930201822,1975851.0
29,2019,12/31/2018,2,4,22,4_22,1231201822,3713923.0
30,2019,03/31/2019,3,4,22,4_22,331201922,2856812.0
31,2019,06/30/2019,4,4,22,4_22,630201922,1674891.0
32,2020,09/30/2019,1,4,22,4_22,930201922,1994974.0
33,2020,12/31/2019,2,4,22,4_22,1231201922,3862714.0
34,2020,03/31/2020,3,4,22,4_22,331202022,3029212.0
35,2020,06/30/2020,4,4,22,4_22,630202022,1566189.0
36,2021,09/30/2020,1,4,22,4_22,930202022,1942552.0
37,2021,12/31/2020,2,4,22,4_22,1231202022,3453492.0
38,2021,03/31/2021,3,4,22,4_22,331202122,3012659.0
39,2021,06/30/2021,4,4,22,4_22,630202122,1489067.0
40,2022,09/30/2021,1,4,22,4_22,930202122,1660209.0
41,2022,12/31/2021,2,4,22,4_22,1231202122,3382471.0
42,2022,03/31/2022,3,4,22,4_22,331202222,2654338.0
43,2022,06/30/2022,4,4,22,4_22,630202222,1358817.0
0,2012,09/30/2011,1,4,23,4_23,930201123,393342.24
1,2012,12/31/2011,2,4,23,4_23,1231201123,316177.0
2,2012,03/31/2012,3,4,23,4_23,331201223,372286.0
3,2012,06/30/2012,4,4,23,4_23,630201223,256543.0
4,2013,09/30/2012,1,4,23,4_23,930201223,292717.0
5,2013,12/31/2012,2,4,23,4_23,1231201223,267122.0
6,2013,03/31/2013,3,4,23,4_23,331201323,287100.0
7,2013,06/30/2013,4,4,23,4_23,630201323,225677.0
8,2014,09/30/2013,1,4,23,4_23,930201323,300265.0
9,2014,12/31/2013,2,4,23,4_23,1231201323,307216.0
10,2014,03/31/2014,3,4,23,4_23,331201423,312260.0
11,2014,06/30/2014,4,4,23,4_23,630201423,271892.0
12,2015,09/30/2014,1,4,23,4_23,930201423,298906.0
13,2015,12/31/2014,2,4,23,4_23,1231201423,295902.0
14,2015,03/31/2015,3,4,23,4_23,331201523,262189.0
15,2015,06/30/2015,4,4,23,4_23,630201523,240837.0
16,2016,09/30/2015,1,4,23,4_23,930201523,296173.0
17,2016,12/31/2015,2,4,23,4_23,1231201523,268352.0
18,2016,03/31/2016,3,4,23,4_23,331201623,279981.0
19,2016,06/30/2016,4,4,23,4_23,630201623,239970.0
20,2016,09/30/2016,1,4,23,4_23,930201623,256695.0
21,2016,12/31/2016,2,4,23,4_23,1231201623,254483.0
22,2017,03/31/2017,3,4,23,4_23,331201723,255073.0
23,2017,06/30/2017,4,4,23,4_23,630201723,248526.0
24,2018,09/30/2017,1,4,23,4_23,930201723,269564.0
25,2018,12/31/2017,2,4,23,4_23,1231201723,240600.0
26,2018,03/31/2018,3,4,23,4_23,331201823,303250.0
27,2018,06/30/2018,4,4,23,4_23,630201823,280341.0
28,2019,09/30/2018,1,4,23,4_23,930201823,321939.0
29,2019,12/31/2018,2,4,23,4_23,1231201823,349801.0
30,2019,03/31/2019,3,4,23,4_23,331201923,349839.0
31,2019,06/30/2019,4,4,23,4_23,630201923,245995.0
32,2020,09/30/2019,1,4,23,4_23,930201923,303451.0
33,2020,12/31/2019,2,4,23,4_23,1231201923,364203.0
34,2020,03/31/2020,3,4,23,4_23,331202023,342628.0
35,2020,06/30/2020,4,4,23,4_23,630202023,257386.0
36,2021,09/30/2020,1,4,23,4_23,930202023,291567.0
37,2021,12/31/2020,2,4,23,4_23,1231202023,366761.0
38,2021,03/31/2021,3,4,23,4_23,331202123,366125.0
39,2021,06/30/2021,4,4,23,4_23,630202123,245987.0
40,2022,09/30/2021,1,4,23,4_23,930202123,291478.0
41,2022,12/31/2021,2,4,23,4_23,1231202123,369825.0
42,2022,03/31/2022,3,4,23,4_23,331202223,349010.0
43,2022,06/30/2022,4,4,23,4_23,630202223,235199.0
0,2012,09/30/2011,1,4,7,4_7,93020117,301734.4
1,2012,12/31/2011,2,4,7,4_7,123120117,407020.0
2,2012,03/31/2012,3,4,7,4_7,33120127,365382.0
3,2012,06/30/2012,4,4,7,4_7,63020127,236750.0
4,2013,09/30/2012,1,4,7,4_7,93020127,156872.0
5,2013,12/31/2012,2,4,7,4_7,123120127,346147.0
6,2013,03/31/2013,3,4,7,4_7,33120137,546174.0
7,2013,06/30/2013,4,4,7,4_7,63020137,323952.0
8,2014,09/30/2013,1,4,7,4_7,93020137,193214.0
9,2014,12/31/2013,2,4,7,4_7,123120137,469868.0
10,2014,03/31/2014,3,4,7,4_7,33120147,2218933.0
11,2014,06/30/2014,4,4,7,4_7,63020147,569618.0
12,2015,09/30/2014,1,4,7,4_7,93020147,981253.0
13,2015,12/31/2014,2,4,7,4_7,123120147,2380195.0
