uid,item_id
132567,145569
132571,25349
132571,55857
132571,20875
132571,145569
1501,25349
1501,55857
1501,20875
1501,145569
263645,25349
263645,55857
263645,20875
263645,145569
263649,25349
263649,55857
263649,20875
263649,145569
263650,25349
263650,55857
263650,20875
263650,145569
132579,25349
132579,55857
132579,20875
132579,145569
132577,25349
132577,55857
132577,20875
132577,145569
263653,25349
263653,55857
263653,20875
263653,145569
263658,25349
263658,55857
263658,20875
263658,145569
1519,25349
1519,55857
1519,20875
1519,145569
132594,25349
132594,55857
132594,20875
132594,145569
132595,25349
132595,55857
132595,20875
132595,145569
132596,25349
132596,55857
132596,20875
132596,145569
132597,25349
132597,55857
132597,20875
132597,145569
1527,25349
1527,55857
1527,20875
1527,145569
1528,25349
1528,55857
1528,20875
1528,145569
132599,25349
132599,55857
132599,20875
132599,145569
263674,25349
263674,55857
263674,20875
263674,145569
1531,25349
1531,55857
1531,20875
1531,145569
132604,25349
132604,55857
132604,20875
132604,145569
132607,25349
132607,55857
132607,20875
132607,145569
263680,25349
263680,55857
263680,20875
263680,145569
263681,25349
263681,55857
263681,20875
263681,145569
132614,25349
132614,55857
132614,20875
132614,145569
132618,25349
132618,55857
132618,20875
132618,145569
1550,25349
1550,55857
1550,20875
1550,145569
1551,25349
1551,55857
1551,20875
1551,145569
1555,25349
1555,55857
1555,20875
1555,145569
1559,25349
1559,55857
1559,20875
1559,145569
263704,25349
263704,55857
263704,20875
263704,145569
132637,25349
132637,55857
132637,20875
132637,145569
263710,25349
263710,55857
263710,20875
263710,145569
1566,25349
1566,55857
1566,20875
1566,145569
132640,25349
132640,55857
132640,20875
132640,145569
132641,25349
132641,55857
132641,20875
132641,145569
132651,25349
132651,55857
132651,20875
132651,145569
132655,25349
132655,55857
132655,20875
132655,145569
132659,25349
132659,55857
132659,20875
132659,145569
132660,25349
132660,55857
132660,20875
132660,145569
132663,25349
132663,55857
132663,20875
132663,145569
1595,25349
1595,55857
1595,20875
1595,145569
1599,25349
1599,55857
1599,20875
1599,145569
132672,25349
132672,55857
132672,20875
132672,145569
132675,25349
132675,55857
132675,20875
132675,145569
1604,25349
1604,55857
1604,20875
1604,145569
132677,25349
132677,55857
132677,20875
132677,145569
132682,25349
132682,55857
132682,20875
132682,145569
132684,25349
132684,55857
132684,20875
132684,145569
132688,25349
132688,55857
132688,20875
132688,145569
1618,25349
1618,55857
1618,20875
1618,145569
132695,25349
132695,55857
132695,20875
132695,145569
263767,25349
263767,55857
263767,20875
263767,145569
263772,25349
263772,55857
263772,20875
263772,145569
132702,25349
132702,55857
132702,20875
132702,145569
1634,25349
1634,55857
1634,20875
1634,145569
263784,25349
263784,55857
263784,20875
263784,145569
1645,25349
1645,55857
1645,20875
1645,145569
1646,25349
1646,55857
1646,20875
1646,145569
1649,25349
1649,55857
1649,20875
1649,145569
132722,25349
132722,55857
132722,20875
132722,145569
1656,25349
1656,55857
1656,20875
1656,145569
263801,25349
263801,55857
263801,20875
263801,145569
132728,25349
132728,55857
132728,20875
132728,145569
263804,25349
263804,55857
263804,20875
263804,145569
1660,25349
1660,55857
1660,20875
1660,145569
132734,25349
132734,55857
132734,20875
132734,145569
132735,25349
132735,55857
132735,20875
132735,145569
1664,25349
1664,55857
1664,20875
1664,145569
263815,25349
263815,55857
263815,20875
263815,145569
263817,25349
263817,55857
263817,20875
263817,145569
132746,25349
132746,55857
132746,20875
132746,145569
263821,25349
263821,55857
263821,20875
263821,145569
263822,25349
263822,55857
263822,20875
263822,145569
1679,25349
1679,55857
1679,20875
1679,145569
132750,25349
132750,55857
132750,20875
132750,145569
263823,25349
263823,55857
263823,20875
263823,145569
1680,25349
1680,55857
1680,20875
1680,145569
263827,25349
263827,55857
263827,20875
263827,145569
1684,25349
1684,55857
1684,20875
1684,145569
132757,25349
132757,55857
132757,20875
132757,145569
263830,25349
263830,55857
263830,20875
263830,145569
263828,25349
263828,55857
263828,20875
263828,145569
1689,25349
1689,55857
1689,20875
1689,145569
132762,25349
132762,55857
132762,20875
132762,145569
263833,25349
263833,55857
263833,20875
263833,145569
132764,25349
132764,55857
132764,20875
132764,145569
132765,25349
132765,55857
132765,20875
132765,145569
132768,25349
132768,55857
132768,20875
132768,145569
263844,25349
263844,55857
263844,20875
263844,145569
1705,25349
1705,55857
1705,20875
1705,145569
1707,25349
1707,55857
1707,20875
1707,145569
263852,25349
263852,55857
263852,20875
263852,145569
263855,25349
263855,55857
263855,20875
263855,145569
263856,25349
263856,55857
263856,20875
263856,145569
132785,25349
132785,55857
132785,20875
132785,145569
1713,25349
1713,55857
1713,20875
1713,145569
132783,25349
132783,55857
132783,20875
132783,145569
132788,25349
132788,55857
132788,20875
132788,145569
263863,25349
263863,55857
263863,20875
263863,145569
263865,25349
263865,55857
263865,20875
263865,145569
1724,25349
1724,55857
1724,20875
1724,145569
1730,25349
1730,55857
1730,20875
1730,145569
263878,25349
263878,55857
263878,20875
263878,145569
132811,25349
132811,55857
132811,20875
132811,145569
1740,25349
1740,55857
1740,20875
1740,145569
132814,25349
132814,55857
132814,20875
132814,145569
132816,25349
132816,55857
132816,20875
132816,145569
263890,25349
263890,55857
263890,20875
263890,145569
263892,25349
263892,55857
263892,20875
263892,145569
1751,25349
1751,55857
1751,20875
1751,145569
1760,25349
1760,55857
1760,20875
1760,145569
132836,25349
132836,55857
132836,20875
132836,145569
1764,25349
1764,55857
1764,20875
1764,145569
1769,25349
1769,55857
1769,20875
1769,145569
132841,25349
132841,55857
132841,20875
132841,145569
132842,25349
132842,55857
132842,20875
132842,145569
132843,25349
132843,55857
132843,20875
132843,145569
132846,25349
132846,55857
132846,20875
132846,145569
263920,25349
263920,55857
263920,20875
263920,145569
263921,25349
263921,55857
263921,20875
263921,145569
1777,25349
1777,55857
1777,20875
1777,145569
1780,25349
1780,55857
1780,20875
1780,145569
263925,25349
263925,55857
263925,20875
263925,145569
1782,25349
1782,55857
1782,20875
1782,145569
132855,25349
132855,55857
132855,20875
132855,145569
132853,25349
132853,55857
132853,20875
132853,145569
1785,25349
1785,55857
1785,20875
1785,145569
132858,25349
132858,55857
132858,20875
132858,145569
132857,25349
132857,55857
132857,20875
132857,145569
1790,25349
1790,55857
1790,20875
1790,145569
1792,25349
1792,55857
1792,20875
1792,145569
132871,25349
132871,55857
132871,20875
132871,145569
1802,25349
1802,55857
1802,20875
1802,145569
263948,25349
263948,55857
263948,20875
263948,145569
263949,25349
263949,55857
263949,20875
263949,145569
263950,25349
263950,55857
263950,20875
263950,145569
1807,25349
1807,55857
1807,20875
1807,145569
263954,25349
263954,55857
263954,20875
263954,145569
1815,25349
1815,55857
1815,20875
1815,145569
1816,25349
1816,55857
1816,20875
1816,145569
1817,25349
1817,55857
1817,20875
1817,145569
263963,25349
263963,55857
263963,20875
263963,145569
132896,25349
132896,55857
132896,20875
132896,145569
1827,25349
1827,55857
1827,20875
1827,145569
1829,25349
1829,55857
1829,20875
1829,145569
263974,25349
263974,55857
263974,20875
263974,145569
263980,25349
263980,55857
263980,20875
263980,145569
1837,25349
1837,55857
1837,20875
1837,145569
263982,25349
263982,55857
263982,20875
263982,145569
263983,25349
263983,55857
263983,20875
263983,145569
132910,25349
132910,55857
132910,20875
132910,145569
263986,25349
263986,55857
263986,20875
263986,145569
263987,25349
263987,55857
263987,20875
263987,145569
263994,25349
263994,55857
263994,20875
263994,145569
263995,25349
263995,55857
263995,20875
263995,145569
263996,25349
263996,55857
263996,20875
263996,145569
1850,25349
1850,55857
1850,20875
1850,145569
1855,25349
1855,55857
1855,20875
1855,145569
132929,25349
132929,55857
132929,20875
132929,145569
1861,25349
1861,55857
1861,20875
1861,145569
132933,25349
132933,55857
132933,20875
132933,145569
132934,25349
132934,55857
132934,20875
132934,145569
264005,25349
264005,55857
264005,20875
264005,145569
132937,25349
132937,55857
132937,20875
132937,145569
264011,25349
264011,55857
264011,20875
264011,145569
1868,25349
1868,55857
1868,20875
1868,145569
132940,25349
132940,55857
132940,20875
132940,145569
264014,25349
264014,55857
264014,20875
264014,145569
264013,25349
264013,55857
264013,20875
264013,145569
132944,25349
132944,55857
132944,20875
132944,145569
1873,25349
1873,55857
1873,20875
1873,145569
1877,25349
1877,55857
1877,20875
1877,145569
132951,25349
132951,55857
132951,20875
132951,145569
132952,25349
132952,55857
132952,20875
132952,145569
132955,25349
132955,55857
132955,20875
132955,145569
1884,25349
1884,55857
1884,20875
1884,145569
132960,25349
132960,55857
132960,20875
132960,145569
1895,25349
1895,55857
1895,20875
1895,145569
132971,25349
132971,55857
132971,20875
132971,145569
264045,25349
264045,55857
264045,20875
264045,145569
1902,25349
1902,55857
1902,20875
1902,145569
264054,25349
264054,55857
264054,20875
264054,145569
132984,25349
132984,55857
132984,20875
132984,145569
1914,25349
1914,55857
1914,20875
1914,145569
264062,25349
264062,55857
264062,20875
264062,145569
264065,25349
264065,55857
264065,20875
264065,145569
1925,25349
1925,55857
1925,20875
1925,145569
132997,25349
132997,55857
132997,20875
132997,145569
264071,25349
264071,55857
264071,20875
264071,145569
264075,25349
264075,55857
264075,20875
264075,145569
133010,25349
133010,55857
133010,20875
133010,145569
1939,25349
1939,55857
1939,20875
1939,145569
1940,25349
1940,55857
1940,20875
1940,145569
1941,25349
1941,55857
1941,20875
1941,145569
133014,25349
133014,55857
133014,20875
133014,145569
133015,25349
133015,55857
133015,20875
133015,145569
133011,25349
133011,55857
133011,20875
133011,145569
1945,25349
1945,55857
1945,20875
1945,145569
133022,25349
133022,55857
133022,20875
133022,145569
264095,25349
264095,55857
264095,20875
264095,145569
264096,25349
264096,55857
264096,20875
264096,145569
133030,25349
133030,55857
133030,20875
133030,145569
133035,25349
133035,55857
133035,20875
133035,145569
1967,25349
1967,55857
1967,20875
1967,145569
133040,25349
133040,55857
133040,20875
133040,145569
1970,25349
1970,55857
1970,20875
1970,145569
133045,25349
133045,55857
133045,20875
133045,145569
264119,25349
264119,55857
264119,20875
264119,145569
1976,25349
1976,55857
1976,20875
1976,145569
264123,25349
264123,55857
264123,20875
264123,145569
1980,25349
1980,55857
1980,20875
1980,145569
264125,25349
264125,55857
264125,20875
264125,145569
264126,25349
264126,55857
264126,20875
264126,145569
1982,25349
1982,55857
1982,20875
1982,145569
264124,25349
264124,55857
264124,20875
264124,145569
264130,25349
264130,55857
264130,20875
264130,145569
264134,25349
264134,55857
264134,20875
264134,145569
264137,25349
264137,55857
264137,20875
264137,145569
264140,25349
264140,55857
264140,20875
264140,145569
264141,25349
264141,55857
264141,20875
264141,145569
133068,25349
133068,55857
133068,20875
133068,145569
2000,25349
2000,55857
2000,20875
2000,145569
264151,25349
264151,55857
264151,20875
264151,145569
133082,25349
133082,55857
133082,20875
133082,145569
133083,25349
133083,55857
133083,20875
133083,145569
264156,25349
264156,55857
264156,20875
264156,145569
264155,25349
264155,55857
264155,20875
264155,145569
2017,25349
2017,55857
2017,20875
2017,145569
264162,25349
264162,55857
264162,20875
264162,145569
2021,25349
2021,55857
2021,20875
2021,145569
2023,25349
2023,55857
2023,20875
2023,145569
133101,25349
133101,55857
