polar_area,amino_acid_count,isoelectric_point,avg_hydrophobicity,binding_volume,hydrophobic_charge_interaction,protein_mass
114.232372,411,7.226064,0.837275,17.504653,33.521499,424.338763
48.225737,643,8.657752,0.695393,11.326368,18.867659,472.450416
67.818673,389,4.04162,0.652883,15.405094,8.869433,369.304683
87.447476,623,7.129972,0.754041,18.872491,7.140378,119.382481
85.36893,256,6.062525,0.686106,20.596265,25.914725,543.644844
95.716199,211,5.244287,0.599847,14.802702,17.036624,363.190661
98.825711,752,6.070906,0.591291,17.332463,22.974735,394.265078
55.496908,630,6.429338,0.481435,13.658406,31.378531,597.160906
69.617087,223,5.244065,0.574243,17.628411,15.858237,354.768672
102.63714,839,7.062142,0.652164,16.314222,27.77056,620.514131
86.101816,474,6.834266,0.750335,16.771679,16.176574,387.139829
114.828324,689,3.95275,0.706918,16.469163,39.140151,419.330672
95.701423,1470,7.001832,0.550562,13.650679,26.233243,531.299303
87.153218,774,5.487605,0.625243,13.232363,12.007668,632.57508
101.282156,1072,6.158549,0.707811,18.084377,36.798379,503.498073
71.929366,1261,5.838293,0.74669,15.009872,14.101291,304.283251
65.143108,1136,6.635474,0.652199,17.366797,26.461609,473.787154
64.109849,508,8.100371,0.721128,16.213028,34.207163,419.783219
69.697501,572,7.085122,0.481436,13.297226,16.003146,188.358033
83.655057,615,6.512392,0.716035,13.777786,15.333177,366.949714
101.309852,1079,7.537873,0.605636,13.762634,15.902589,347.387133
46.258142,1309,6.29264,0.573398,16.666824,25.590422,656.794792
75.802202,448,8.918534,0.538142,14.919214,7.824055,536.76336
117.330685,279,6.794459,0.686682,16.323366,1.083463,291.311101
76.230809,778,5.372628,0.515584,13.974942,28.129005,405.905534
72.342424,592,6.104472,0.541912,17.511399,13.073522,575.196007
106.46641,428,5.860821,0.738589,14.774047,46.282908,348.192108
45.221925,222,6.211329,0.711621,20.832056,22.547113,401.883938
43.201211,315,5.344402,0.717132,11.023042,29.290259,445.843135
28.702009,604,6.258271,0.562832,11.284065,2.735072,523.58603
59.40464,759,4.447331,0.615272,14.642433,2.093749,384.004908
83.683667,217,5.626681,0.588468,15.203358,30.820149,193.399995
129.121193,1432,5.96161,0.569524,13.15592,28.340878,634.94826
82.83317,642,6.312472,0.599945,19.282588,20.892297,398.951525
78.747617,422,5.032495,0.708847,16.569195,16.778684,444.712487
59.731636,437,5.922824,0.576563,21.825671,31.079819,303.667085
74.425544,1039,8.675877,0.625795,11.538591,29.032324,529.169494
82.132857,650,7.186617,0.674056,11.063761,38.869896,495.963599
101.926084,1405,7.036291,0.691923,14.497168,12.568714,707.754626
75.928644,277,7.401825,0.556128,10.604645,28.268952,399.53777
57.803224,1338,5.980311,0.749985,15.158308,22.473604,597.853752
110.767292,1193,7.132396,0.711154,18.462395,11.927159,571.38285
57.958914,202,7.599326,0.688542,19.336554,31.604065,384.991349
18.438337,345,5.824655,0.804461,13.395762,5.98407,377.244196
121.336064,265,6.599243,0.737478,13.741994,18.616751,184.34611
130.935593,602,6.524325,0.726334,16.252778,34.448079,340.294523
105.783676,826,5.277807,0.557299,16.621524,16.551806,284.498634
64.142267,1151,7.012592,0.563882,14.98217,24.952826,621.512959
85.083214,908,5.611653,0.428946,14.644968,26.494493,592.090455
97.822472,1256,6.055677,0.527146,17.510369,15.273191,608.388156
41.509665,993,5.657231,0.654864,15.632386,19.743454,543.042148
74.546725,535,5.684672,0.714687,13.613345,24.513366,403.928189
71.215432,1457,6.111725,0.804838,15.636998,17.889369,508.072566
108.570564,877,7.045431,0.695181,9.778435,5.327447,665.739313
97.809634,549,6.325143,0.692519,15.617116,31.4289,268.602957
108.687785,208,8.497816,0.679471,18.189782,26.453916,144.985926
116.171982,857,5.365183,0.694919,11.291588,32.662119,600.301365
122.130988,362,6.412341,0.533947,14.418711,27.201703,450.515072
64.412086,450,4.273427,0.687449,17.990765,39.790023,352.882531
57.137097,419,6.085974,0.933847,13.713534,28.065368,454.693081
98.399167,341,2.908966,0.571572,13.759137,12.927602,226.234525
83.828784,1144,5.674094,0.56112,17.243917,26.087266,512.131687
80.511164,1498,5.384723,0.619214,15.178272,9.261551,642.994569
81.372815,1463,5.538401,0.529549,10.969971,4.149797,670.052471
72.900421,1262,7.357937,0.609772,15.587372,21.073121,650.6813
105.430391,431,5.14851,0.596925,13.772652,28.102915,427.043627
106.223121,1096,6.013133,0.814015,18.69858,18.649084,410.527125
69.181594,1125,6.746349,0.596414,16.637596,5.509688,517.640856
70.475761,213,7.133062,0.685481,14.951401,16.990411,370.855646
76.150754,802,5.751786,0.602478,21.814838,11.629469,469.288126
81.966159,743,6.584745,0.705136,16.561486,7.157779,481.398237
74.491763,1422,5.105236,0.627939,15.780122,16.299771,537.640879
67.481842,1468,7.724655,0.636016,14.282136,26.015556,463.687587
94.008734,788,6.32733,0.685278,20.22508,13.561121,349.582453
44.474875,1212,6.518728,0.589783,19.846053,22.50404,578.968386
83.275257,350,8.113263,0.63142,17.329544,25.848331,276.333127
72.347565,758,6.801121,0.513563,15.55617,15.822029,412.434288
64.726228,265,7.506352,0.513397,18.025173,23.213668,391.033414
44.452474,443,5.601136,0.660306,15.560598,19.017133,210.590252
44.757917,365,5.471814,0.844446,15.893339,27.231926,250.883645
65.744973,322,7.796307,0.590574,12.304555,27.610161,57.804663
75.288299,229,7.372356,0.62304,16.148549,29.923697,368.638994
92.586204,728,7.247868,0.636588,12.613819,9.991196,463.223218
50.136716,1416,5.745582,0.566121,17.202188,34.478292,519.433284
78.549077,812,5.274558,0.491933,15.701283,43.158325,444.396443
83.129025,1412,5.914244,0.588398,8.99374,25.598908,475.860102
82.92835,1183,7.137792,0.527931,14.263909,29.536218,351.556665
118.278673,1240,6.836849,0.662359,11.682015,26.817633,521.738963
38.875249,304,5.662855,0.657798,15.254882,15.433338,139.896142
64.792785,826,5.117695,0.798742,20.120444,36.85819,294.935609
98.348632,591,8.705481,0.588136,14.617989,24.228148,396.256005
103.779569,1351,5.241403,0.65333,16.397691,8.266938,586.918107
69.672098,319,6.019878,0.694685,13.400749,23.910716,318.043933
70.541031,525,6.968115,0.485267,14.225866,24.006788,402.589899
122.835677,441,6.660493,0.498798,14.672766,18.972553,259.091547
48.170511,872,6.103091,0.644965,16.962067,38.427472,453.056601
49.633265,1033,7.634737,0.661084,13.656304,29.458343,252.512585
96.512644,1121,6.876289,0.510865,11.7653,29.522437,550.431797
75.737907,1263,5.511399,0.656653,14.3659,3.244789,762.430876
30.825774,789,6.425534,0.558219,17.037253,34.208345,530.805944
78.489409,526,6.710277,0.780053,15.679754,33.983024,488.136155
66.203874,1136,6.147461,0.659332,10.226466,19.185382,645.90262
51.143927,256,8.350466,0.579682,20.871948,21.466283,379.684203
108.768256,257,6.506881,0.62094,14.394008,21.35249,312.909711
70.007482,1381,6.044714,0.623347,11.949983,28.300397,515.957502
99.95356,462,7.874465,0.632725,14.939725,44.76938,379.306429
74.030024,1436,2.876318,0.691748,14.444251,22.532131,514.283777
92.522385,1004,4.786266,0.661756,16.635524,15.922013,499.946058
67.623172,1407,7.287618,0.585931,9.691697,28.163213,541.04176
67.48109,808,6.004288,0.725229,12.480782,7.212863,497.09527
49.347447,1454,5.744114,0.633025,13.133723,14.553969,640.839137
129.511276,815,7.000367,0.821171,8.512314,27.038109,524.134814
71.479713,264,8.189083,0.688079,12.745025,28.583517,362.628261
85.964489,1219,6.409855,0.661894,13.912728,15.287584,491.262773
74.020965,587,6.560899,0.751836,17.193998,24.264353,428.512814
100.081008,1194,5.982495,0.730747,10.962488,37.234478,388.307238
67.850189,1412,7.1756,0.612814,9.218941,4.603496,636.03678
61.461822,225,8.35462,0.549313,19.681489,29.936698,376.906198
69.941027,492,7.024741,0.762843,12.853707,16.517236,447.998721
66.571547,1479,7.200008,0.736579,18.380631,26.4815,507.194705
89.720431,712,5.598762,0.7258,15.842451,26.71074,326.60922
101.08116,343,6.637295,0.664421,16.569362,4.997654,406.371263
79.337079,945,6.546571,0.597404,11.897575,18.981638,389.48816
95.175697,484,6.505722,0.744417,13.63235,20.782372,418.659701
64.479796,1127,7.6541,0.565792,16.475565,25.983695,343.557417
115.117291,818,5.610945,0.594032,18.429563,18.042003,543.92784
85.402081,1182,7.774217,0.550296,13.942697,22.131874,552.948334
88.390953,352,5.898229,0.690459,13.119051,40.95657,362.104759
107.764638,324,7.12881,0.618221,15.782675,36.992209,164.991556
87.89405,435,6.012818,0.64301,20.936572,15.695323,337.670647
-1.754783,1410,6.671977,0.665225,13.777404,23.99534,604.115723
80.38311,1052,7.941061,0.565617,21.231979,22.091145,485.374508
85.685482,1073,6.532732,0.70008,16.606241,27.284478,682.986594
74.986524,780,7.765669,0.610061,18.636793,28.909545,388.35773
111.644777,874,8.200545,0.830613,18.072305,32.239499,449.01257
38.997025,533,5.457758,0.839957,13.607083,32.366071,415.399861
82.716979,467,10.56008,0.639137,7.833723,35.211944,357.946414
70.291119,450,5.631851,0.51792,10.843236,22.694595,214.712316
104.798481,1381,6.792875,0.720418,12.633674,33.907822,578.347101
65.079809,230,6.1958,0.733151,18.250777,54.367659,405.635782
91.337161,1484,7.016534,0.771972,19.296173,18.29783,449.164118
99.642314,831,5.904119,0.624667,13.461326,34.984523,500.664206
103.584498,896,6.719086,0.605017,13.738,6.858147,466.723169
69.639849,784,5.591237,0.518934,19.820026,29.944398,595.749817
74.314087,335,7.048845,0.774552,18.5129,14.691949,307.716487
98.268538,1386,6.657357,0.70422,20.734019,26.778793,652.343669
72.750389,445,6.383456,0.633136,12.996305,13.038045,541.072423
41.394893,341,5.657421,0.598077,13.770354,22.613835,458.209174
84.054322,462,8.788148,0.698779,16.223288,27.793845,469.549136
99.82694,1267,10.367385,0.684636,12.947009,20.967373,535.857167
125.415123,277,9.169953,0.616001,14.996657,27.469251,350.811627
96.545202,1098,5.907978,0.621452,13.931538,-1.399951,556.950847
51.158795,1389,5.583482,0.604742,12.031178,0.338188,505.784558
68.934664,739,7.62339,0.663005,13.852284,29.125605,448.758
52.101047,468,6.899675,0.549,13.284889,29.51028,392.97753
73.107095,318,5.869306,0.72632,17.453858,21.176567,360.433405
97.810299,749,6.026885,0.75774,15.573879,14.641601,443.273125
122.236634,690,8.061516,0.618889,14.784518,9.219393,445.17283
73.870013,925,3.112088,0.635829,16.719142,33.377426,563.344835
77.95751,868,8.492305,0.710125,19.231516,35.5553,520.041458
87.783415,805,5.602027,0.694418,11.900515,22.019241,442.686144
95.733539,251,7.110084,0.554645,14.624598,12.287505,312.04579
133.938405,889,8.1157,0.689988,14.575512,39.738249,520.031165
106.488502,1433,5.516563,0.780862,19.647915,17.115942,633.359728
74.012972,1341,7.359226,0.829635,16.212135,16.289687,488.936542
100.72197,776,4.823701,0.525346,15.567649,13.899922,490.260051
95.324734,1427,5.360179,0.819982,15.272392,11.712278,429.785241
158.322986,1406,7.36925,0.729347,15.781154,40.758118,555.819001
98.946066,1320,3.901086,0.812912,17.787942,23.240805,476.846038
65.367579,622,7.686371,0.713384,12.696299,26.379351,422.229027
48.593806,280,7.582356,0.707,10.006859,40.183233,158.505606
107.770456,616,5.548302,0.831451,12.931335,9.581064,410.424891
76.466811,439,6.041189,0.353424,14.664413,9.87546,319.475356
94.589427,1192,6.369273,0.779217,15.591119,16.614696,719.761355
42.642076,1013,6.951173,0.640138,11.339023,22.618266,415.354414
40.245906,1324,4.453675,0.736502,15.979107,46.061462,476.852392
67.841622,276,6.851339,0.520033,16.870041,21.171621,315.557002
84.904657,1175,6.877127,0.874786,13.482615,15.625288,460.897256
43.315704,1382,4.721194,0.605233,10.448704,33.068663,412.201358
100.696571,1278,7.562169,0.684227,14.165355,6.303059,481.650935
51.128618,693,6.573073,0.810234,17.558284,40.442634,368.317752
49.682841,1000,5.088193,0.739387,14.517459,17.661463,614.523456
25.085398,252,6.680284,0.667506,11.692432,35.002448,374.813878
73.830332,1446,6.308096,0.626991,15.479894,23.737551,361.453566
95.178339,582,5.301722,0.715104,17.467122,24.655583,407.707367
72.273458,287,6.55501,0.595201,19.657988,14.302152,183.043559
34.877716,1116,4.771622,0.638642,16.884211,30.215431,591.434032
77.026008,631,5.250651,0.612188,13.805564,7.810201,561.815351
71.17469,1337,5.091048,0.602995,17.278683,8.248491,731.084082
68.608079,883,6.341318,0.527024,13.797882,30.971838,460.058361
46.073528,398,5.564431,0.614163,17.296228,19.524241,515.211353
75.139183,908,5.723015,0.725309,17.779099,10.945007,398.474695
116.127565,1073,8.496643,0.576369,14.555416,22.146694,330.682711
89.200767,1251,5.475149,0.71583,20.650742,1.267293,463.764806
91.0245,782,5.37932,0.776744,12.725907,17.688485,583.847708
34.854445,1098,5.690632,0.846218,14.182181,-1.505054,554.253362
121.305313,429,7.291798,0.59443,17.754542,19.545525,273.600061
64.32076,685,6.650224,0.719579,11.795734,49.550815,280.100548
83.996337,1342,7.475768,0.464968,12.494754,41.686347,676.147675
73.108458,581,5.303456,0.67199,11.341904,5.328963,436.112442
75.790829,431,7.546115,0.843184,13.949792,6.115084,351.195517
115.85922,1070,8.100798,0.586301,15.771032,31.590868,391.349544
95.935386,844,5.859605,0.620544,15.018941,21.832472,416.612656
73.985814,1337,5.964627,0.776571,17.18038,49.380194,621.851053
91.195176,696,7.480032,0.481932,12.580441,4.392569,492.055058
103.107919,1369,6.493092,0.687671,11.806816,4.567339,510.681594
79.979471,711,4.797371,0.63903,16.945014,35.873224,531.438273
29.635778,715,6.92427,0.878933,16.743395,29.142661,337.151335
55.145425,609,7.34748,0.700363,16.075283,28.993897,478.149454
79.21373,1220,5.83825,0.698767,11.374681,30.85624,583.242212
63.220061,1254,6.510747,0.479665,18.599536,30.618569,537.896718
50.398616,421,7.278487,0.679281,19.181372,10.51683,229.809244
105.80014,1240,7.24096,0.590844,16.892718,8.836363,604.444468
79.663303,1072,5.884076,0.668733,15.344432,12.048137,268.232615
61.569317,505,6.747813,0.530932,21.179958,3.446718,445.584903
53.155393,1328,6.771561,0.642199,14.744414,7.757765,506.277719
96.138328,1359,7.110142,0.809217,13.98611,12.196363,691.279244
112.436913,1359,5.696735,0.641106,19.181814,25.176419,676.381682
133.318441,1118,10.013266,0.599432,23.714975,31.239475,423.120129
103.213434,1267,5.937072,0.668062,18.201476,39.81198,609.588366
69.42801,632,4.950219,0.523699,20.689857,19.940192,488.39222
62.995565,403,6.289911,0.660153,19.790784,14.866351,512.62872
99.676065,1225,6.5911,0.531176,16.276325,32.862227,568.252849
103.429145,1062,7.158327,0.661323,19.225347,23.324872,434.345609
33.577173,987,8.268575,0.571543,7.970104,21.504568,577.667859
103.745989,570,4.84868,0.608919,5.545934,24.965801,422.56521
85.752342,726,5.579885,0.56016,14.171331,16.213578,576.118697
70.717316,333,5.669605,0.705324,18.574135,27.976887,432.295721
94.220507,1410,4.779868,0.568603,20.489378,28.298364,526.645964
144.11704,936,7.051797,0.519214,18.648112,10.62641,362.518606
93.792977,621,6.526755,0.664228,15.548986,0.139655,367.070459
85.81447,1375,5.997711,0.485511,15.009564,36.591777,616.764573
30.162362,996,8.628001,0.664797,12.361466,3.837721,623.484102
94.148919,269,5.452773,0.566546,13.890631,18.716659,479.712953
77.275601,773,6.339652,0.439825,16.693388,17.642908,447.983744
98.093178,331,4.468343,0.708291,13.675092,44.6861,319.702958
78.56936,549,5.512396,0.58092,9.938692,38.367558,263.578585
88.169212,1341,4.471696,0.665371,20.556579,15.370002,551.907075
104.204062,247,7.138089,0.691291,19.933923,38.678865,286.225307
82.464638,832,8.590543,0.691705,17.07721,26.759832,458.047316
79.088902,341,5.96664,0.579176,15.828221,12.97128,382.817153
82.202043,1400,6.983793,0.824145,15.547078,17.718423,475.250558
119.59967,1391,7.127835,0.641835,14.488676,15.649743,513.716596
72.780357,381,5.334017,0.699463,16.68882,29.96487,400.376481
58.646553,366,7.221128,0.700206,19.112438,18.021984,314.055969
98.098473,1421,6.26773,0.672939,16.967286,18.889023,582.97934
74.726087,884,4.342764,0.460697,15.80711,9.257727,340.781031
59.399926,880,7.443277,0.663215,16.623485,24.928161,585.844065
71.375431,648,6.324529,0.761009,16.306716,28.111372,330.508212
73.945428,634,6.196046,0.465312,8.629149,27.68685,394.076147
30.200405,420,6.019064,0.627871,10.813727,18.593868,467.375509
55.099817,667,5.710724,0.629118,10.079856,24.727696,477.737566
85.889288,1123,6.693686,0.664225,16.108901,15.758501,524.887739
85.5398,1298,4.560032,0.682892,16.36266,12.102598,561.427632
57.21453,1077,8.68348,0.87203,12.139596,2.264792,535.255626
31.884367,854,5.973554,0.695299,16.153462,13.435784,501.604574
63.106538,757,7.657564,0.814501,17.292525,26.478425,609.627097
82.879138,1110,6.893327,0.607642,15.017494,17.991881,535.722517
74.90923,1394,5.161808,0.62476,11.207585,19.545637,618.870175
30.471476,1035,8.134305,0.650319,15.418275,23.861736,551.440125
91.884093,277,4.129351,0.680845,13.844319,4.360097,69.363525
93.150676,1361,6.246139,0.550267,14.651521,24.668114,509.537259
68.460226,283,4.274631,0.580427,13.19635,4.211352,177.832996
96.122242,454,4.422442,0.537936,18.038084,5.972827,461.565465
92.508454,862,6.550747,0.786015,11.701701,36.773292,349.390858
83.39352,1280,7.475771,0.676725,15.949271,33.121427,613.286795
110.463389,1317,5.307843,0.57594,16.668669,38.232393,596.155891
85.184717,1492,6.302448,0.653263,12.875034,19.813624,535.57451
63.231476,1464,6.089358,0.839195,13.805765,26.502435,502.770982
89.29061,315,7.561857,0.919419,12.366931,10.780306,399.906255
99.994988,1115,6.511057,0.638816,17.145103,30.175623,245.862656
96.848477,508,6.680966,0.642966,14.224408,31.264597,417.698912
47.628262,403,6.75695,0.540547,17.235915,3.5848,564.067371
58.939475,939,4.592179,0.611194,14.121127,25.566719,476.239336
84.406433,568,5.891481,0.627985,16.657943,43.047475,515.77932
66.527253,1181,6.754873,0.565518,13.228295,20.159569,686.026086
115.605347,969,6.318361,0.532586,10.945404,24.908301,690.909667
57.994951,997,7.75864,0.724384,19.802284,27.96722,374.880229
55.477943,1304,6.834749,0.587983,11.48773,9.571883,549.295875
77.759842,215,6.226341,0.649356,14.534906,25.663442,247.438998
93.955787,439,7.167751,0.524168,11.361454,16.105544,406.786617
91.257714,1247,4.716722,0.687174,14.339677,25.391042,653.345365
85.514628,899,6.142082,0.594386,15.475458,10.895523,578.647918
37.57726,1193,8.062354,0.657003,14.255124,35.661856,463.361298
39.486546,718,4.851552,0.764952,11.247509,24.272565,347.215027
81.479597,318,5.806563,0.643491,14.892264,16.608842,133.582199
83.093499,1297,5.139332,0.679662,18.30059,34.340709,507.752335
