Land Size (acres),Produced_Quantity(liters/kg),Unit_Cost_Price,Storage_Duration(days),Unit_Selling_Price,Current_Inventory(liters/kg),Reorder_Point(liters/kg)
938.9974535,755.3815971,35.53525946,26.18412237,59.88905152,438.0942453,87.15899007
423.9824194,148.6603778,63.91915653,10.5550675,60.7993302,399.1195352,53.57193628
217.5169832,520.9386533,43.82090783,39.50355363,6.928437705,396.2947955,47.64077821
692.3212152,160.6912137,69.73073211,30.48225675,28.36641593,514.159193,26.30669635
225.9039007,73.57522449,72.69786338,71.09864648,53.596235,12.14129819,49.27625174
796.849496,251.356742,42.65006955,19.9324259,50.95675513,172.8569861,76.61328243
864.7364356,448.4016595,57.39403917,23.10257211,64.21253269,24.1566788,81.85272706
326.3203439,630.5111487,55.0103821,25.34330157,69.29269298,90.13178284,39.2960994
716.7921073,689.4728643,99.96,43.46311179,33.18735401,385.1566021,94.94298036
258.1208049,364.9181701,62.84293673,54.19602495,78.69742481,65.03751724,88.66424756
759.5662172,637.652441,10.05,24.72447274,72.93288491,164.2275557,80.68755699
205.4951342,655.2387971,62.18823151,59.72758385,70.09299801,422.9211518,64.14611797
634.9770984,438.1708016,52.62170034,75.06826739,50.78156337,256.3559352,61.18585933
817.8026609,658.3795255,40.43234806,33.34589133,44.09616456,577.5161016,71.33969341
607.2732055,292.2634782,71.80552562,42.72075017,65.50878499,509.0856364,33.18607205
10.32,659.5530702,78.46813594,38.34497622,5.61,217.1130536,53.16471182
519.3898926,492.9579168,31.9778492,13.72470724,47.71517235,80.1915524,44.94587094
376.6021396,999.82,70.85923592,20.96105251,68.90694158,243.3198316,36.27174766
71.30414729,429.3374524,55.48234198,85.40083042,44.34187523,260.585056,37.67064269
497.0650253,69.6511393,47.80432341,31.60200026,30.22950539,133.2724133,19.29724346
921.1427541,766.5001897,69.16014427,48.16024456,51.8543266,225.1139633,96.16341797
586.8905918,932.3792146,10.05,66.40396085,67.12827959,555.2184572,36.93671953
10.32,999.82,68.69799347,42.76567863,41.50999585,249.9588764,92.46731669
663.6800783,306.5836773,46.11263256,54.64900411,88.05735428,85.02613722,38.37944596
312.3349192,832.613385,51.492755,63.55884655,103.49,440.7231497,61.06169777
926.9292949,448.1013922,69.39050312,11.44277098,42.18913461,118.651859,46.3050255
567.756685,70.25646542,60.19239678,73.84504113,5.61,472.5366211,37.78231616
334.7787052,270.7512353,71.98691024,77.96687987,25.18794731,524.5168359,93.48008418
662.1249912,850.7168987,77.82159085,38.33104952,57.17789319,336.8534821,34.68918265
971.4630326,832.3401189,96.84322277,8.707990917,80.66560275,41.05025882,27.7749568
978.3404756,721.4488513,90.03037039,48.70033715,61.29387158,336.9959034,53.84514658
406.6383667,33.38411779,32.85933523,32.60862366,39.00724035,25.20252165,40.33544593
583.386258,740.7041857,27.09240933,24.50486026,19.88409053,184.5446967,50.95825245
452.3663071,999.82,53.9190365,14.65484265,47.22854439,250.1699904,17.99837191
152.7672658,499.094019,14.61509688,32.25410981,25.02194782,234.4419773,82.01772175
396.223681,479.7694177,34.38996392,40.99436943,59.16281968,861.1272853,62.01437517
52.04190287,844.3078145,55.25957303,13.56312767,21.37610217,179.8649205,97.84495402
469.7225033,734.6360351,40.13524143,31.30991424,5.61,485.8827352,17.5504817
708.7791183,567.7899252,27.58074804,38.34605589,74.99679524,146.3720649,90.91299333
590.4897123,559.7660965,91.49816969,50.3060897,36.93548231,409.2063362,44.01351608
539.7260065,482.5271123,43.84827203,21.50643607,67.84069701,358.5419175,67.01086805
600.9979073,725.297851,73.1237977,6.712811037,83.37410607,195.6974998,10.70147587
781.1607452,1.24,69.65378961,61.91182337,48.36992787,223.3204151,72.12554257
549.1100093,425.1156344,75.64995049,6.221984189,62.13999633,551.3667758,57.33702955
640.2614168,522.2337685,43.6502165,95.58579286,94.18230689,203.5650716,56.21598521
983.7521046,861.4511046,36.08337541,36.8491567,5.687453376,370.3672475,53.83756175
466.8556168,999.82,14.23860106,22.57195933,36.99471669,134.28639,36.87828728
919.9309358,274.4232995,43.46835749,16.38924764,86.08430826,148.8564771,22.50461667
924.8895667,238.0314155,51.73905655,16.02021224,36.94495135,122.7689642,62.53573207
66.42282611,521.3785759,42.03975798,38.02030211,52.15824933,632.8430009,69.81007722
556.7171661,315.6072762,75.27910272,15.10604584,86.6439286,476.9476162,92.81530652
499.129269,971.6810218,85.40730024,39.67027426,45.25888816,417.1445235,74.28587736
498.4602975,680.2350437,38.22568553,18.08627922,103.49,294.5330812,42.41026023
844.2722978,397.3016371,99.96,17.38637991,50.4906161,277.3304114,16.31132945
312.5965084,1.24,40.65769301,68.77224864,89.36291125,342.4205,55.04842789
602.0917225,528.0702585,67.78290462,68.22729739,59.93693632,8.251763861,58.42928333
766.8127549,580.274428,69.13445541,1.744533671,33.2251574,448.6234459,69.1388413
57.11319568,459.8857522,57.50370067,31.34496936,72.68624103,291.4935308,42.13486468
10.32,521.2474395,21.18587177,72.91149651,72.00945165,103.5185843,39.46995344
285.6196293,410.5121477,72.55795615,23.87185083,42.96356915,447.2712025,15.45981987
173.741212,942.9540921,45.6800158,82.58358278,74.49783382,341.4728524,67.77521115
765.7452958,432.082609,80.5560311,49.33079491,51.20548727,591.4955207,82.54774272
585.3617573,330.5891913,51.16214822,43.06686793,74.61163207,377.1034643,33.39662841
836.1289417,570.6428398,43.54886676,55.1911125,14.53841997,51.69693449,61.77160621
505.2321654,626.6210608,18.30331257,13.39667063,58.3242798,350.0658876,46.68920981
442.324033,681.0895096,89.82775677,13.47022356,69.53209481,839.6582852,56.34317783
732.6635956,524.8987692,50.75822809,29.25667583,43.76008844,319.2181061,44.59480256
375.7942557,869.5160935,46.64712319,70.14169779,71.17604043,3.088097172,51.44034511
358.1113652,151.582158,19.72420914,35.30207396,57.6180148,152.8399088,79.52243094
567.6782698,529.2056132,18.63266974,41.95906116,94.52396455,414.7749534,40.69420106
457.0522441,368.6342994,37.93522425,47.03217896,36.07698213,308.203034,44.0504893
476.278339,361.2391897,57.58310397,25.15507704,73.57030754,246.5201872,37.9114563
495.610034,347.8100133,62.68944909,12.61152317,27.0450334,231.3785852,46.02201791
786.8357857,376.1838372,33.34831663,11.44583216,41.20042141,636.9290224,43.39643352
371.4599713,567.2454474,52.01489633,19.74453087,70.13121992,396.3171317,79.83280622
872.8507972,774.0356519,41.43200102,12.80336657,41.30572628,334.7685427,73.21467664
825.1780253,744.633455,65.02340912,84.7288842,40.92784591,329.5192294,32.58905824
627.7513354,415.8366831,28.81530506,4.937614517,10.31480531,142.5763792,19.65657921
733.0607862,921.3123707,54.57037882,25.79671072,24.62734153,265.1232976,44.82413339
221.0605165,702.8861957,55.75516466,41.19616353,30.07311957,398.3369073,51.13750814
763.4409709,338.7545722,73.49584691,17.63890557,56.89518052,371.6579479,73.54800447
926.3466526,195.641204,40.78488357,28.60974843,58.01987354,416.3270392,50.61418697
706.4862903,338.7765311,40.27909777,19.46611407,65.04309363,172.6278052,50.70963403
706.3355517,711.4456139,49.67795666,52.75176022,28.74969951,439.9683484,74.15622232
442.1732809,408.7409182,46.9147612,36.58442995,103.49,515.9726517,53.35467041
506.689258,221.0100859,11.02055588,48.97119782,34.55679091,224.9332143,47.64200806
966.6339061,399.1770713,44.89819135,35.66672357,28.03104919,346.2488553,58.71330246
370.227055,786.4609386,97.12674597,55.91715069,35.85690642,423.9584425,73.42648256
482.6111042,717.6595789,47.56466896,23.17724155,27.66229288,549.4240772,49.37838445
664.4107592,941.5130218,10.05,39.78804243,89.01939565,181.7465464,63.153096
216.3186161,78.027914,39.24443144,52.42988951,80.3492747,432.5676906,84.98580333
469.8157628,215.470646,64.09525374,61.12713355,38.92902795,142.4635145,48.55574585
799.3032463,256.8843968,33.70172451,11.76704642,79.07546666,12.4078801,87.74877181
739.389906,428.8511141,74.43959773,42.28777447,16.97157587,266.8435223,23.98929001
898.1382651,707.6056173,46.74786357,15.66005405,55.4190669,262.911616,24.54588411
909.5362129,269.393089,10.05,44.06840478,61.80329615,223.3262422,51.41291655
395.1048548,785.3601959,72.80087682,79.20899386,81.36134862,230.9274532,31.09945349
599.3081529,363.9984257,52.6099885,60.43390822,54.61890971,177.1440633,55.36249219
278.806947,326.4905007,10.05,24.9871932,103.49,527.378762,86.19860213
251.1612363,176.8134857,31.41493091,38.52419416,63.06474972,135.6302807,77.17150363
722.1767012,925.1064099,65.89602261,74.40386245,59.40291207,54.3473634,11.53637371
261.2395252,5.623122867,64.62518217,41.47462421,58.22036175,211.4801316,53.08344233
448.1179381,737.2743596,42.94287056,80.73525267,98.4561556,287.3175919,72.63748325
360.075581,1.24,60.97819464,49.71717991,27.86171814,541.1192165,95.53548221
750.8414217,702.7273398,10.05,36.0744775,68.95433069,392.0046601,23.63505154
747.9321922,437.707621,65.25342214,49.91277056,75.57430564,736.7545124,65.19641959
616.9406107,313.3037327,42.47557624,94.19991825,46.51435998,231.6188617,19.18739074
713.5300586,359.7806026,65.56115707,30.84334746,73.74373204,194.6177795,51.98349712
420.4381233,581.6718511,41.31082468,36.36463048,59.92664905,316.9245471,35.85030271
10.32,970.8173434,48.60351435,44.77594404,65.78097204,111.2479011,33.27162395
248.7473122,247.7068802,23.49485131,29.37377716,60.00970044,96.91440531,52.08385792
924.0140114,620.8763067,54.79362606,42.3618054,52.5665254,102.7782474,83.99639661
231.050164,558.5728352,37.86255589,35.12712852,56.91996674,429.7426636,60.02881878
557.261215,386.5212912,60.01102708,30.22065786,74.48752769,324.7225428,64.05254897
852.0921036,444.1655315,99.96,40.36678954,21.70503331,241.1419694,32.54744057
495.7426403,483.1725544,58.48914004,65.26322551,78.39405309,433.6667563,86.0530535
357.5804361,1.24,42.47670266,30.6138523,14.88899055,95.70653771,34.34188979
448.6244345,999.82,61.84416708,47.7965949,5.61,228.8300652,52.77976175
260.9983001,282.5064021,63.27734085,68.66816031,75.87849095,8.080980018,48.58310385
436.9242136,326.1804828,67.40745294,51.3319406,29.88649437,422.4098105,24.3256725
472.7678769,633.9952718,48.9097063,59.90773889,55.0181048,535.8413641,37.79426397
230.8930522,48.77838895,67.85469738,34.02211373,58.49868928,252.8079151,44.27388004
226.3170559,463.6128907,15.3728515,30.1417241,64.2933104,236.7851713,64.03602668
823.9104021,807.5342944,42.17646959,19.01913553,35.98478591,396.429866,21.14910441
479.5434531,1.24,29.95633192,39.54705842,7.816407491,89.30136198,48.75627924
878.2223234,552.9506945,58.79562925,68.42763041,6.26052232,373.0886726,41.40944899
206.8633421,590.6156994,79.78127588,43.17889832,44.33515036,209.6220574,18.9416753
848.6924663,559.8180608,98.24559649,33.45755209,49.79625067,510.7026356,69.14139861
173.5979226,999.82,33.51253286,73.7712738,70.01979573,727.3332268,71.6558775
716.3790616,722.8433072,25.68247578,15.31259684,64.99288841,529.0655028,42.8585624
566.4343634,555.8787758,21.9515059,70.67893324,57.83515686,368.5396553,27.88193098
911.9212657,123.3893691,89.97743819,20.12806992,90.47530547,398.8177805,80.89215515
407.6624493,48.02634624,66.36668111,43.89574435,59.20649061,285.7632206,53.11467538
452.1030537,999.82,71.52022241,42.3392922,72.19074772,869.7744428,28.3084774
291.855149,967.7996743,53.8828887,9.874671982,33.95724528,198.279915,33.34327615
650.448741,701.5861699,47.94321935,22.79668917,76.38852551,210.0437632,95.28399924
998.99,623.0357774,22.80826835,33.47222994,50.99562435,159.4369598,35.10362892
998.99,204.8350951,75.9020652,71.55973715,38.58355983,57.76258105,87.78367739
715.5683351,586.3950542,39.35567604,14.68567959,49.35392736,391.9449733,62.02841597
956.933698,368.136847,45.82967765,2.74587155,55.9399362,274.6088794,71.43387693
717.2073769,804.2773143,11.46769831,47.76748158,70.56765494,409.2545987,85.17098734
391.0030886,337.0071754,31.03703639,47.37931459,15.10502321,68.687947,25.53094981
252.0503929,376.414382,10.05,76.07003272,74.59719886,369.9781693,58.27168101
97.98100683,174.3632644,10.05,25.23069918,26.03690188,204.9046197,41.04275253
690.3564786,455.6816033,68.20669873,19.97013947,16.25483588,255.5982974,70.19888468
438.2524569,1.24,31.09041835,51.58036709,15.96434018,26.37853428,53.87862055
552.7647694,329.7609202,30.1394022,47.32681771,92.12734889,186.3499393,48.1670436
238.5591269,753.3092134,71.07567972,18.4404318,47.46153869,574.8672256,57.36593352
10.32,308.4926131,58.05759054,23.28219215,40.57812954,160.5365095,65.27473495
596.6269929,811.338701,17.27339976,20.94552624,91.36271826,296.0933886,74.77840738
804.9257007,104.4582579,50.46583805,25.78982544,60.35717983,166.7849277,59.62044567
626.6080549,454.237877,66.69887056,17.86859335,54.43267448,0.029548888,30.05901221
715.2059961,637.4202993,46.94743278,81.88546771,54.45561101,426.9978692,35.99172111
660.7176425,360.2423409,70.6211916,29.53296125,52.6514368,155.0837804,49.5931685
432.1868829,515.6116286,50.47954318,27.41915968,63.74668735,575.0381993,28.99221678
554.8109475,133.9379525,69.0737858,7.763848435,32.76533668,390.862913,50.71604678
203.1109424,841.5587544,64.31056135,40.58742965,38.25438755,222.064995,82.71348496
998.99,355.4830809,10.05,28.80824973,82.70494812,550.502749,59.25345065
684.4102738,227.342643,53.03747417,15.09753893,36.76205107,256.7039119,42.29729368
355.3047985,666.8247979,18.87995,146.2691357,103.49,98.76504608,73.12509923
10.32,432.9219047,25.1535358,45.04088032,53.16654794,149.9396551,43.90601635
759.710364,684.3483526,36.64194394,75.10745896,66.19086846,380.292249,80.09223279
283.4732852,852.3456996,26.65039264,14.8947414,57.59929401,234.5509792,71.19937975
235.3739958,771.9337303,26.99516286,24.9560591,24.05610666,23.07592568,13.29710271
750.0391948,424.4788604,75.79109928,101.4226882,100.9163124,57.40372728,54.66775803
608.125907,1.24,49.8433282,23.19707826,41.55237507,248.5244249,64.65672969
625.1197706,725.077163,27.92693458,1.778385971,46.28496439,338.9925614,69.40880801
732.8702707,102.1843113,57.98850071,94.56598752,75.71589918,448.4989047,39.33127378
14.51801464,601.8077956,23.63141969,66.98797417,54.30568214,486.9985,41.24958288
585.3679097,784.9343127,66.49605733,18.26686313,9.111557569,183.5020575,69.57992327
415.6416601,437.7221232,45.44941352,28.08495283,63.72572873,167.7200683,26.97362424
658.8471965,100.5025168,44.04789144,99.40039427,74.50903371,59.19969133,71.18091882
905.7222995,714.0278674,66.89392018,36.27007642,103.49,298.9509062,97.57182899
696.8188591,643.9536835,69.31368982,29.88855645,91.86445304,40.04199809,62.49237596
715.4708716,715.607538,73.08745836,79.4977825,94.83576045,290.8474277,61.72315565
246.2219566,394.3497538,54.88395138,21.54921215,52.62390557,593.7074158,79.28837311
896.9715844,167.6043234,79.25219967,120.6595524,5.61,256.8555174,33.03923233
806.5862358,656.0329411,33.8207069,52.70840657,31.2469635,67.78592031,51.8120666
614.8402252,550.3726367,60.02571069,50.96481412,64.72587976,21.08635439,21.49338527
168.5178694,624.206503,42.95846055,64.62148578,67.68183295,254.5394968,64.55224971
228.6184874,539.2035773,74.30367312,4.206389998,90.6129957,157.7525957,81.42489028
402.8872691,704.2686358,99.96,70.76888528,78.84683051,68.06512223,86.40815525
682.2007379,601.5671963,10.05,54.40713419,64.53793366,277.4704885,66.01365255
552.4848917,975.8023332,41.30032149,36.71047938,49.99123458,89.61323595,40.86496407
403.7035441,194.0683513,29.33443638,44.0446889,30.08447404,236.2231185,53.24451985
630.6640178,434.8134486,85.34493102,38.80619989,32.84994968,69.5885688,35.96826287
378.6630854,556.392961,32.47987602,45.6819622,49.96406998,173.9519545,18.01563664
147.7762294,539.5714332,36.4196032,32.60647386,37.98252539,496.8642096,33.55104749
463.0320051,486.6790856,33.03786664,51.75343014,28.91717471,182.1255862,56.05763888
368.2029748,644.3754028,99.96,27.1932115,29.8674973,528.4595777,51.02658726
194.4464901,535.9918277,19.2839639,48.78038056,89.55883653,221.7666638,69.01188988
619.1094929,220.2756787,40.75961127,75.53622271,42.29872825,45.7520599,14.80776174
776.2275275,584.9658377,99.96,23.57545206,40.88937779,79.48109916,30.9808233
228.5897408,807.465532,55.39269082,22.48055388,81.36408033,564.1919781,42.01010455
872.9027981,487.7218065,50.89696527,29.00538506,66.03228282,147.3807598,63.75326059
10.32,528.8453734,68.03790215,17.82800849,65.47237985,259.0348352,51.74335835
234.4017971,670.5005227,52.81442959,3.030693827,82.61944574,282.0906289,61.49976888
279.3160774,479.3541157,85.443825,10.50073022,37.94986565,360.2911905,54.23347581
361.9621639,76.4727596,54.37837569,19.41412025,68.65853986,411.3540209,66.67318251
643.1302825,491.5726645,10.05,4.057364267,65.73746386,411.554059,20.4933126
301.7337402,547.2784566,99.96,22.60976719,73.89153067,159.4710539,43.17185342
483.6557884,604.2868859,70.27804081,41.33849662,54.90964196,474.6659108,79.61275547
531.7601015,764.5216078,50.21585784,5.936348493,51.40145224,410.7599837,59.16421746
465.4361796,99.68957658,66.13221387,25.48837162,13.02555244,589.3054048,88.33618218
685.9706332,399.8135401,74.20753041,60.84898341,71.60386116,272.6306413,64.05468822
598.6177963,392.6324157,20.08525696,36.95876194,80.76940429,486.2938723,38.60188585
340.4875494,608.5088223,53.53096289,70.1231895,83.44811032,489.4572,70.43104884
